4.627240020438815743e-02,-2.612384327984910298e-02,-3.243889764445136853e-02,-4.776444951725656446e-02,6.221896057539059305e-02,1.254428689758470550e-01,1.366234648590722023e-01,4.391884785520334261e-02,-6.168875991524704755e-02,1.638299501059835989e-02,-1.458138291572479706e-01,7.466982820588692962e-03,1.347581373595128570e-02,-7.782618430649819452e-02,1.275413527238832279e-01,1.891645203084836024e-01,-6.515703362680462518e-02,-9.562229854915155203e-02,7.036995630076511854e-02,-3.193576136337098782e-03,8.784405156989726071e-02,2.154972960808509280e-02,7.798335400462816369e-02,-3.713083970055235800e-02,9.141724802906019132e-02,9.047891625240794822e-02,-2.735851511822843390e-02,-1.139821323676291492e-01,-3.353596802812716660e-02,-1.368515088966088152e-02,-4.109782195954135575e-02,4.485649612740796877e-02,6.233593851082312037e-02,-1.043349248121684530e-01,4.464544165030374240e-02,1.074524604297866642e-01,-6.527154348441643883e-02,-2.944920334019468164e-02,-1.413759240819610673e-03,-9.565284873471974203e-02,-1.773365268552348772e-02,-3.592981932866759487e-02,4.954622945995159483e-02,-7.721113981396289690e-03,8.962521852883950646e-02,3.770626510215394252e-03,1.837802030726071179e-01,1.338736227999225703e-01,-1.282364975812889385e-01,2.037286507885420830e-02,1.015538130683226875e-01,-5.193023609689584145e-03,1.459012025049918615e-01,8.944087823549352889e-02,-6.314518164210775053e-02,1.147521643968330528e-02,8.401358146265078264e-02,-4.952408886823088212e-03,-2.199794429873199939e-02,-4.550918102593850233e-03,1.379188959902879485e-01,8.543141282567190409e-02,-2.665285190118137776e-02,-5.163273831285931925e-02
-1.841202106842632514e-03,1.070258251235234742e-01,-7.108496954313557603e-02,6.133040557023351769e-02,5.542621663768827756e-02,3.656207607524020881e-02,1.643368108543362682e-01,-8.081949174056725360e-02,-8.357199898572414964e-02,-1.075547962309064132e-01,-3.090678374674576609e-02,-2.555352329322488694e-02,-6.756770603766662497e-02,-2.560547560474479498e-02,-4.688842276876085957e-02,-1.067888021760721173e-01,-5.405546401049796112e-02,2.791858561802892241e-02,-1.283156757381177515e-01,-4.007058476690882748e-02,-9.048869353924198292e-03,1.292950164215682374e-02,-2.634257113950964901e-02,4.658586045181539043e-02,1.541262879249662432e-01,1.054463482314769301e-01,3.110350925155130203e-02,1.223957076381172390e-02,5.767203127398321319e-03,1.574227329600241462e-02,3.504147710705921709e-02,-1.496982944808190538e-02,-6.264624709712807160e-02,9.827047976534826479e-02,-2.399838822678894423e-02,-8.744295731913447056e-02,-3.675741609317520475e-02,-1.157851476794720530e-01,-2.158805529733631989e-01,-5.045973279997039568e-02,1.094979284284710724e-01,-6.596958792249731085e-02,1.111993925740947659e-01,-3.556157010652189615e-02,-5.796512333154518054e-02,8.035613737729926931e-02,-1.233570519280618311e-01,1.488671857714396994e-02,1.962069696873942892e-01,-6.683230840152576402e-02,-3.284805639139738720e-02,-1.875149114643678561e-01,1.131473029251665180e-02,-9.646362712920195093e-02,1.027897748321286893e-02,-1.489931457904387357e-01,-8.403533717967150152e-02,-1.084568026046893625e-02,9.146831733492549743e-02,-6.525610248919591627e-02,1.140890779443287789e-01,8.856673505062787055e-02,4.983578884469398035e-02,-1.035170765608907362e-01
-1.739948529885920470e-01,9.960365260737763515e-02,-1.871103703228018614e-03,-3.448115704051543662e-02,-2.416774745544086889e-02,-7.972001053881398736e-02,-8.092232657622709657e-02,-1.059112984389587453e-01,-9.736616628921243577e-02,-5.151224877369442109e-03,4.668865980906161672e-02,5.533935702301533838e-02,1.435560416257021243e-01,1.144706721696894386e-01,2.181823594989936582e-02,-1.205133628467997126e-01,-1.155619078482186812e-01,1.262294536298853576e-01,5.743064788091534895e-02,2.511658952623943911e-02,-1.678588114001768328e-01,-1.187950239538356767e-01,-4.529595109626331079e-02,-9.661689650035181279e-03,-3.115668694411583700e-02,-3.772184737948218458e-02,-8.834432395268190796e-02,-2.288518032166098753e-02,-1.250923473203525982e-01,1.161980078260844013e-01,1.881117270795980550e-03,-3.773637471691388551e-02,9.289908662438561837e-02,1.753384750354492760e-01,4.017621755487467416e-02,-7.916776626999669220e-02,1.187732920784875107e-01,-9.252697268779534745e-02,-8.961938625968016159e-03,-9.929444331064547768e-02,6.382433760003181078e-02,-2.806287579391208639e-02,6.925271442563254998e-02,-8.423723462698502057e-03,4.617592821410707732e-02,1.474664132520923654e-01,1.915186122287261539e-01,1.150366916394473214e-02,8.491830753762547035e-02,-1.524134052644995907e-01,1.671611522313507792e-01,-1.331055141967052990e-01,-1.986017403088556274e-02,7.277409203250564951e-02,6.615458353498987476e-02,5.264328786330881721e-02,-7.091027717104039785e-02,-9.892137037032269764e-02,7.342852567792700069e-02,-8.245092057010844355e-02,-5.481339946444248323e-02,7.544628796573243923e-02,-7.879375088606212219e-02,1.290327364527460441e-01
-8.347970769932108737e-02,1.858559705725150168e-01,-2.872304323127823546e-03,-1.709591379146640777e-01,-1.138449641228355819e-01,-9.018910646107604345e-02,-2.698871122359442626e-02,1.493988025912392770e-01,-1.388653659620876953e-02,1.551804243655904858e-01,5.912578807545439130e-02,4.372211291088460607e-03,1.535995961029746615e-01,-2.851397140560565230e-02,-7.389502284111487684e-02,-1.460965954820276635e-01,1.244529356582136786e-01,-1.009429115894561191e-01,-6.616991013250560216e-02,-1.482963131323713213e-01,4.581298949400211540e-02,-4.858370624667868176e-02,3.704508165973013911e-02,-1.475321158998487425e-01,-2.074241630779676340e-02,-2.449018907556403668e-02,7.427724367852006626e-02,3.237404203364969979e-02,-1.492249617707943621e-01,-6.764615661028315630e-02,7.515867132740061685e-02,-1.904654527782766171e-01,7.459344325969959055e-03,-1.648917635691335148e-01,2.497629818068813901e-02,4.508303145440384352e-02,9.960995758457236171e-02,9.475057037235302959e-02,9.872060716516579959e-02,-4.117190921218105877e-03,1.393501323300875942e-02,-7.122217677394316769e-04,-1.079244485548197380e-01,-7.808963086100992150e-03,-7.815753266521027753e-02,-4.657440737826765847e-02,-5.291294676465737451e-02,-1.075897002189414066e-02,-9.287722979514316524e-02,-1.937208087354186370e-02,-1.093336261386258952e-02,5.891517680166971638e-02,1.997919926970787852e-01,-1.091054586454397353e-03,1.110248473956238630e-01,4.843050997729717727e-02,-1.090109294179670250e-02,1.478028794889595099e-01,5.075538909156571132e-02,1.148716579088251838e-01,-1.291626082693717315e-01,-6.781453862341911554e-02,-1.385739416659840795e-01,9.595101477080707209e-02
-4.487235629320726615e-02,1.151913160557724441e-01,1.073243877574384247e-01,-1.086126170109247835e-01,-1.215523989290066831e-02,-7.819581808022746730e-03,-3.806403707532977909e-02,-1.700415636971254751e-01,2.541638945242728487e-01,1.723896067546611122e-01,3.246468491003790674e-02,5.169899459522279972e-02,3.389835515085342504e-02,-8.330177500527358170e-02,1.062989784194589282e-01,-3.058885528846343529e-02,7.520605276867757538e-02,-8.253356937902297380e-03,-8.487435815781793624e-02,1.212235837139497355e-02,-2.896546537575889549e-02,8.175053173882529736e-03,-7.756458420714887336e-02,-5.783902779433267027e-02,2.944548822414217587e-02,-8.813822096566448216e-03,-1.260549590595931302e-01,-1.823821748262674791e-01,-7.212418707100914927e-02,9.661622323286803496e-03,-8.948631213581639821e-02,2.241673288142783521e-02,2.435228748236276664e-01,-8.334279822866297316e-02,-9.770185304092167400e-02,-1.189870465527362448e-01,-1.581959905345073636e-01,-1.542102954726209396e-01,1.535961970264002052e-01,-3.355108211580568739e-02,-2.531191581041206118e-01,-8.958341543721649175e-03,4.532177792926533649e-04,5.914856335190200182e-02,-5.913132329227481498e-02,8.974973463943342056e-02,-5.372257189906009395e-02,3.683084176675818083e-02,-1.136938183352113607e-01,1.815521176183530414e-02,1.638597278936374663e-02,-6.607366336935785456e-02,3.855118154390680622e-03,-1.264783788492602201e-01,-2.286249493664791951e-02,-3.324903320289638448e-02,-1.363415920498626394e-02,-1.679141502251802476e-01,1.093199177913958819e-01,5.993241589678535881e-03,-7.246552127839363255e-02,4.216234844408520838e-02,6.315845724963549401e-02,1.660577795035761695e-01
-1.736454725452182823e-01,4.892820811283902019e-03,1.069374520650460125e-01,6.323075881406850507e-02,7.444593961471952619e-03,7.306628305033889548e-02,5.369721989571060033e-02,-1.732143513655977352e-01,6.638243347407499738e-03,1.528240701244636124e-01,5.682014372130372859e-02,-5.384796699585699771e-04,-1.112414746113480346e-01,8.397085915213424456e-02,2.121832116520756817e-02,-1.902709439468483477e-01,6.974414204213578994e-02,-4.691899614589255946e-02,-1.057144134593227119e-01,-3.545194952386625242e-02,-1.990682063189423701e-01,-4.361287083395506969e-02,1.241659521484581308e-01,2.068717008766452273e-02,1.736061662694287494e-02,-4.276931110568522876e-02,2.216035985481650677e-02,3.009552792068477187e-02,-1.164946840923560337e-02,5.321671714419369537e-02,-6.110926303310450225e-02,8.137903091011652879e-02,-4.865940467395696994e-02,-9.258729207307365983e-02,6.274476395969552645e-02,1.542742406849960390e-01,3.605101254088156210e-02,2.585240788583869839e-02,9.007347572064323959e-02,-9.390501897448817747e-02,-1.249412953885624539e-01,2.418662811839991308e-02,-1.308635373412660218e-03,-1.031721530296372674e-01,1.573421133985522871e-02,5.120726157090552816e-02,-2.612549370391748556e-03,9.759464624992382487e-02,-2.957543804452992392e-02,1.479063739056658833e-01,-2.069610586102551761e-02,-5.972023138512199542e-02,-1.094337044701854389e-01,1.956216097707405011e-01,1.814505364003835830e-01,1.147348052032410581e-01,6.479790103654041455e-02,1.318723987641953477e-01,-1.205282162351669142e-02,7.299383841371968190e-03,-2.962371558183368031e-02,-9.239456349358977916e-02,9.500951643579276518e-02,8.207201278001476086e-02
-1.071310517777612770e-01,-6.366434047428949639e-02,-1.683541953639725031e-02,1.148700757262565014e-01,-4.341112747190904730e-02,4.087265018215665430e-02,1.053240840101400261e-01,-2.536479973201554924e-02,9.724092028604555682e-02,-1.093595354820006138e-01,-4.854383669015119654e-03,9.209229112483700852e-02,9.893166121389361523e-02,4.155557606450054065e-02,-3.973540850380369999e-02,2.062832025104441303e-02,1.339595902923397704e-02,-5.233646115825361239e-02,-1.261010210390392516e-01,1.317492088878216561e-01,5.986323701045553197e-02,8.895260423465449484e-02,4.793392713827096530e-02,5.328127133601621296e-02,8.533195558808869333e-03,1.373112596514617090e-01,-3.022363849287261831e-02,-8.938879720261753981e-02,1.734400211515516876e-01,2.846530924001668822e-02,-3.066375492120898549e-02,1.020166541620859263e-01,-5.442861197184233751e-02,-3.807938837653931236e-02,1.379812077770657397e-01,-1.484947827298659928e-01,-7.905522583702298198e-03,1.566840446773379303e-01,4.905825146873683124e-02,2.730817653640562129e-02,1.867174399714289362e-02,8.745753328866186227e-02,-7.506481390863155301e-02,-4.950275769418216454e-02,-2.444845209373912309e-02,1.414645941517127421e-02,-2.984281571732114429e-03,-1.334261800695531186e-01,-9.839228668402037747e-02,-6.269770398464870331e-02,-1.453247866088951956e-01,1.553465980302554672e-01,4.241724271578899141e-02,-7.450902074446957846e-02,1.662539143712969680e-01,2.465516541468019615e-02,-1.484606863970507895e-01,1.582501941715230842e-01,-2.652132358221258313e-02,-9.975473217858485397e-02,2.853527643251003998e-02,4.841988730429757498e-02,-1.224224846947153111e-01,9.310520938017423365e-03
1.269852017105877473e-01,5.046143406227398404e-02,-1.515642888069598515e-01,4.513682129072667942e-02,8.842022289245607403e-02,-1.127388184222649636e-01,1.130981224086121950e-01,-5.570852353429335546e-02,-4.260792247120953613e-02,1.347709462767915367e-02,-1.715253683026246936e-02,-8.025904946150048958e-02,1.287388308394216835e-02,7.902677856062387957e-03,6.326966935590096208e-02,-4.547128501553455299e-02,6.072850901309887611e-02,-2.471456530270214891e-02,6.513252018038245827e-02,-9.457479112820868505e-02,1.417639784940518954e-01,-5.888246443945317071e-02,6.772991864950234087e-02,-1.625522530231243989e-01,-4.882685742903621756e-03,3.949318610126126110e-03,1.931761346353815662e-02,-7.476406837798312000e-02,1.662497877609268593e-01,5.158202819556922253e-02,-1.259387899141796441e-01,8.925597057662749967e-02,-1.620012917416271403e-01,-1.127542579182217869e-01,-2.123915749594305208e-02,9.024006756417998765e-02,-5.012078321241472678e-02,-8.044441244984298911e-02,-8.095973516938947956e-02,9.983852911922523610e-02,2.347091377359957487e-01,8.475382417755802922e-02,4.882507508444830502e-02,-1.581825347740995272e-02,9.567361791022822859e-02,-1.230068385521270458e-01,1.228713270327757567e-01,6.090813542726795926e-02,8.940420382335918792e-02,-7.394729185808521232e-02,1.136374736902002330e-01,-3.310236581809195000e-02,1.873135932937367576e-01,-8.861882452990992032e-02,9.285142273891167086e-02,-7.309151864139278032e-02,-2.159351732173220642e-02,-5.462945001809482032e-02,-1.017117278345425896e-01,1.055737469865297845e-01,-4.428856672609706759e-03,1.347862408772655674e-01,1.562147220839407366e-02,-9.392567735488589406e-03
-1.706953981130869547e-01,1.376768298750470458e-02,7.832988743789442987e-02,9.991420945384951735e-02,-4.604510352622800951e-02,-1.005334217592300343e-02,-1.095845405821291741e-03,5.745281359129993104e-02,1.551032055262958030e-02,9.650304840643317283e-02,-5.855990039172003642e-02,1.309457055715903401e-02,-8.092634590566281927e-02,-1.701414769101417257e-01,4.723486942119368287e-02,3.415604440679988890e-02,5.187952455676885129e-03,1.775315516301111118e-02,-3.648113817518415514e-02,5.697726727909159516e-02,-1.650113957717010971e-01,3.408239541351404389e-02,-1.260318907062340232e-01,7.199122123596813846e-03,-6.557198464566163509e-02,1.227699579169858578e-02,-4.004251273935599542e-02,-1.183700114353608210e-02,-5.455855988717182858e-02,-1.521575865597378507e-01,5.970910583379958336e-02,-2.200545918109650043e-02,-3.111874032120772945e-02,-8.761347432081267525e-03,2.313612709744055848e-02,-9.711442093522956731e-02,1.161602265473622719e-01,8.567460899013627784e-02,1.517791732834599949e-01,-7.309586400904206915e-02,-1.039598758781575955e-01,1.425926680860598213e-02,-1.895084999196316317e-02,-1.361132303716887284e-03,5.845186520938986524e-02,4.136356367932219474e-02,1.569465476042593843e-01,-5.131458515947527610e-02,1.209527920442262094e-01,1.077216471949504414e-02,1.041492734629769906e-01,-3.356255848315576468e-02,3.313881146190105777e-04,5.215952656342722621e-03,-2.918298238723920218e-02,-5.394808495380655489e-02,-2.050331027952723498e-02,1.815409766638957298e-02,-1.109684531485121556e-02,2.009985548859605786e-01,-2.823213126415170110e-02,6.894748140429857175e-02,-1.177342291521354389e-01,-2.755394430959847915e-02
-1.308434966760293194e-01,1.848922227027399445e-01,5.261126691253440596e-02,5.036500386191222756e-02,2.959154468682083719e-02,1.776980170097147704e-02,-8.828359344220128302e-02,-3.145763477339974523e-02,4.694415456271232995e-02,6.124976690899502224e-02,-5.579876049117524911e-02,-2.111140892226676113e-02,-1.526778294271656788e-01,-6.568723165584139378e-02,-9.540879917655015197e-02,-4.074060488195749979e-02,-5.369327744962304472e-02,-3.455059266276638841e-02,3.859912837967341415e-02,6.679603179090407017e-02,2.633596168072597013e-02,1.474005033503517081e-01,1.048208438297093537e-01,-1.823291213871544234e-02,3.017657102203796793e-02,-1.314224767963358964e-01,-8.699241333691198896e-02,-1.004288370877131631e-01,-3.992181854643311184e-02,1.474624389882018827e-01,1.022816418209173128e-01,3.126000384730085596e-02,1.130368385242931789e-01,1.486729794614188339e-02,-9.849466010617037581e-02,-1.214207680309850879e-01,7.556927729314254216e-02,2.918474942424497884e-02,4.243691238221780626e-02,-1.153999946169067953e-01,-1.763328842679813546e-02,7.494014807295754088e-02,-7.155135744120379865e-06,1.653829346775416865e-03,3.112570150341370523e-02,-1.519966404122462533e-01,-2.368812530325329485e-02,4.881641995602809328e-03,-1.221350984431023301e-01,-2.291212491010907390e-02,-5.800949997318036871e-02,5.813088909025967976e-02,-3.871532960071990409e-02,-1.150161357686510372e-01,8.947024011971635438e-02,-1.156446964396820876e-01,5.274649680958669318e-02,-1.803078683104362848e-03,7.582296708177939382e-02,-5.959478326682163957e-02,-3.260795442137719158e-03,-1.483366703878603692e-02,6.812529705813454017e-02,1.538237035520023943e-01
