-7.041457342787497964e-02,-1.243640890005968808e-01,1.453604549045702798e-01,1.358575492492637149e-01,6.367526422325653357e-02,1.257519781812430938e-02,5.169920696724448345e-02,-7.978121396073206695e-02,1.611357696937597631e-02,-1.149052667656381005e-01,-7.503186596006129749e-02,-1.255540658710999902e-01
1.462491009445694712e-01,4.725930789864393224e-03,3.254718993498460777e-02,-3.499964015807552342e-02,-4.576213091312422709e-02,-7.910685672963602144e-02,1.129523135703452003e-01,-5.190732180538770030e-02,1.038227191590795767e-01,-7.774838207231574150e-02,-1.853608342925368302e-03,1.324096850910390921e-01
-2.678924554115491921e-02,1.263323654181291826e-02,9.802918369647845021e-02,9.966467903246536975e-02,-8.938119043749986892e-02,2.552816821919266874e-03,-9.696517248146942214e-02,-4.775581881975571319e-02,9.980066724110622789e-02,1.554602251491486210e-02,9.223972910279049087e-02,-1.601394698849400999e-02
1.178284321353174346e-01,-5.826068690013572193e-02,1.485528938907784979e-01,-8.109612504479885020e-02,9.305599804260662744e-02,-2.332416091999273827e-02,-1.247533153598010675e-01,-1.412024694471458452e-01,-1.732323301483862654e-01,2.934788943399621944e-02,-5.480945033301336256e-02,4.013999972862723753e-02
-5.177456762592762794e-03,-8.622851604441638187e-03,1.900876938749250511e-01,7.361299348598415726e-02,1.141132779084662180e-01,-1.626463200971782486e-01,-1.301851142403627759e-01,1.135017693936522520e-01,1.333519903100551136e-02,5.118219999993517400e-02,-4.081240031833163057e-02,-1.807229488929202321e-01
1.832623629632744722e-01,3.004361652967189183e-02,-7.229371852966193224e-02,1.575194680872407660e-02,1.093544016830197141e-01,-1.047893288982958970e-01,-1.126641715370564900e-01,-7.636136145237753213e-03,2.808491201800959042e-02,-1.541241364995005712e-02,4.373812185764697213e-02,6.166691677868813004e-02
1.101782795939607318e-01,1.067229577412835695e-01,-3.651562170269190277e-02,-1.426170147470528227e-01,-1.341397080966479638e-01,-1.566375726292947371e-02,-1.247135669231239363e-01,-1.512598521189539025e-01,-1.507136563712095367e-01,1.503562743765121390e-01,3.037379542452001494e-02,1.604973530997881592e-02
1.372041162270543069e-02,1.095030335557507922e-01,7.926737423619976963e-02,6.725022015390040575e-02,1.114442369005371886e-01,1.775601091158338085e-01,3.512205506756071322e-02,-3.920751522167358061e-02,5.700849587158365872e-02,-1.075051427731978614e-02,-7.283743843523404760e-02,7.963026077914767131e-02
7.722459640204291931e-02,-3.099517749275712206e-02,-2.064364861725765526e-02,5.292279003406097360e-02,1.476871368531398609e-01,-8.286756756753513309e-03,1.582260308969134777e-01,-1.098119151846570357e-01,1.061570918471644968e-02,4.313381267123243823e-02,4.804195835294110956e-02,3.294074357646103318e-02
-2.398406544278878713e-02,-4.218235946364583266e-02,1.999165521045020294e-02,8.040847272830942138e-02,1.491914230029018906e-01,7.621184496594562985e-02,1.143280526231377492e-01,-3.394681454929816822e-02,-8.824499645399526415e-02,1.832637993684123291e-03,-3.207401688826196084e-02,2.916008376747250899e-03
