7.968970457341552072e-01,8.360095039011494755e-01,7.968970457382111849e-01,8.360095039052054533e-01,9.867506637688549070e-06,1.133609648792042607e-05,1.288632455073928903e-03,1.363252862448439398e-03,7.955985119023125662e-01,8.346348802554335311e-01,3.387013099181475364e-08,3.468677959022008553e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.055966576583980368e-12,4.055966576583980368e-12
8.073128981532577964e-01,8.256799426981851209e-01,8.073128981573116647e-01,8.256799427022389892e-01,9.874184651194151555e-06,9.826758934275542346e-06,1.350728393463252689e-03,1.364935555506421525e-03,8.059522610298658352e-01,8.243051455236417580e-01,3.454527754235955198e-08,3.486010271383856666e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.053874014408240106e-12,4.053874014408240106e-12
8.609343125062137725e-01,8.500739849986671537e-01,8.609343125102805194e-01,8.500739850027339006e-01,6.372816748083841414e-06,7.095542189228845983e-06,1.397160494833821209e-03,1.365030173402810272e-03,8.595307460647860776e-01,8.487018252373919047e-01,3.312984578002432276e-08,3.404568313044010343e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.066737862858874081e-12,4.066737862858874081e-12
8.488739721095098778e-01,8.408278663280202014e-01,8.488739721135729610e-01,8.408278663320832846e-01,7.274629199585252675e-06,6.946393539505654594e-06,1.369313633269990740e-03,1.363773520828897787e-03,8.474973496682683960e-01,8.394571123165589510e-01,3.417877193677988741e-08,3.409709277542129490e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.063073417696233825e-12,4.063073417696233825e-12
8.249794408167386850e-01,8.229468173318739144e-01,8.249794408207974383e-01,8.229468173359326677e-01,6.810270694860358931e-06,6.795939100554729053e-06,1.377656533006816958e-03,1.364557065989966062e-03,8.235949388189783837e-01,8.215754302420429367e-01,3.519405867552108651e-08,3.408474042294672517e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.058714869216793977e-12,4.058714869216793977e-12
8.150560315802655165e-01,8.231365240051393695e-01,8.150560315843242698e-01,8.231365240091981228e-01,6.879445964579960938e-06,6.563968473341848574e-06,1.363179347514970529e-03,1.364444081497499534e-03,8.136859409105465790e-01,8.217654820163742269e-01,3.187623938240679538e-08,3.393879435705377290e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.058804058151863672e-12,4.058804058151863672e-12
8.213329472818973187e-01,8.055894828217172732e-01,8.213329472859518532e-01,8.055894828257718077e-01,6.703028962715779107e-06,6.297627295826753364e-06,1.442083185784577212e-03,1.363868631257850964e-03,8.198841258380377139e-01,8.042192826876006784e-01,3.522911225204720672e-08,3.387556295668788483e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.054489606264022487e-12,4.054489606264022487e-12
7.481201552438024871e-01,8.009611947809677224e-01,7.481201552478563555e-01,8.009611947850215907e-01,5.774751739735763013e-06,6.632922570527064535e-06,1.268579374877260892e-03,1.363650589766888209e-03,7.468457679868863996e-01,7.995908773499214028e-01,3.313029908647755633e-08,3.391870895475225177e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.053886910407099806e-12,4.053886910407099806e-12
7.830808918378039385e-01,7.896615134281711468e-01,7.830808918418561415e-01,7.896615134322233498e-01,5.211050468366493649e-06,5.989583838290453774e-06,1.362740344036971092e-03,1.364210511185113802e-03,7.817129088733789644e-01,7.882912796453780402e-01,3.156991967714057261e-08,3.368776971488797188e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.052222829138279075e-12,4.052222829138279075e-12
7.555133834382380398e-01,7.873552146140112562e-01,7.555133834422892436e-01,7.873552146180624600e-01,6.583277539431744636e-06,5.854236906435401659e-06,1.312752320399004349e-03,1.363532954191383441e-03,7.541940135892811758e-01,7.859857937028418284e-01,3.425101841145691407e-08,3.372007164295095942e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.051179143249610478e-12,4.051179143249610478e-12
7.532758263852172842e-01,7.757842339373206553e-01,7.532758263892651573e-01,7.757842339413685284e-01,5.341246490399243553e-06,5.810395984374525074e-06,1.341018916972345522e-03,1.364039917598958889e-03,7.519294322920074825e-01,7.744143499386589857e-01,3.392974704251054760e-08,3.368507827138799833e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.047910426619614498e-12,4.047910426619614498e-12
8.353430909367973722e-01,7.711630505531016366e-01,8.353430909408448013e-01,7.711630505571490657e-01,5.535775288993330509e-06,5.497969823542748256e-06,1.527648271577933909e-03,1.365033324392377848e-03,8.338098720767117555e-01,7.697924856903569646e-01,3.481321860903435646e-08,3.356852878648521515e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.047429073648451222e-12,4.047429073648451222e-12
7.463212033602150131e-01,7.614013561217505277e-01,7.463212033642602217e-01,7.614013561257957363e-01,4.671662372326898787e-06,5.508071792556029693e-06,1.341661336683454622e-03,1.363514907549735799e-03,7.449748376033124009e-01,7.600322996939362641e-01,3.275784683459302943e-08,3.344847194819685565e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.045157715970559846e-12,4.045157715970559846e-12
7.381723905341229797e-01,7.569926145167407139e-01,7.381723905381669670e-01,7.569926145207847012e-01,4.860916349594091364e-06,5.212093818943883389e-06,1.330450472285971131e-03,1.363321208892126707e-03,7.368370464935612985e-01,7.556240478406632821e-01,3.265192614283769680e-08,3.337336638675871258e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.043998080120055569e-12,4.043998080120055569e-12
7.824824095713407424e-01,7.502347949684858852e-01,7.824824095753828423e-01,7.502347949725279852e-01,5.529416226538187945e-06,6.304096952308808179e-06,1.417773621261165769e-03,1.362262393611629119e-03,7.810590729366861940e-01,7.488661949724789713e-01,3.359716679363581787e-08,3.350544295685187053e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.042097907617932687e-12,4.042097907617932687e-12
7.077715242886729596e-01,7.451906159792255346e-01,7.077715242927142825e-01,7.451906159832668575e-01,5.623190751020060937e-06,5.332000148479592650e-06,1.324879220346872419e-03,1.363316343656534053e-03,7.064409880301292244e-01,7.438219342217116115e-01,3.384744585213406902e-08,3.341370891637028034e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.041335662729464006e-12,4.041335662729464006e-12
7.443094029468957373e-01,7.347237166284713572e-01,7.443094029509345066e-01,7.347237166325101265e-01,4.985970966415662065e-06,5.320478493226721861e-06,1.421376855886076875e-03,1.363723713188220998e-03,7.428830068421963251e-01,7.333546390443236307e-01,3.327784695878905734e-08,3.339246623078128836e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.038734449336403484e-12,4.038734449336403484e-12
6.941157978393507344e-01,7.302231609957983149e-01,6.941157978433891707e-01,7.302231609998367512e-01,4.744212888122586410e-06,5.185644596321949965e-06,1.306188321537173416e-03,1.364229300435612158e-03,6.928048321841168145e-01,7.288537126619307749e-01,3.312080870027140076e-08,3.338883563381383578e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.038465106725924161e-12,4.038465106725924161e-12
7.332621611099180425e-01,7.236662355351271003e-01,7.332621611139550355e-01,7.236662355391640933e-01,4.669109986132581323e-06,4.677790321690382952e-06,1.357514833266765470e-03,1.363317189895143187e-03,7.318999447783636203e-01,7.222982073794844693e-01,3.238830147828975186e-08,3.317542588801515154e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.036977526858099501e-12,4.036977526858099501e-12
6.797546428568548293e-01,7.199793347941253474e-01,6.797546428608908231e-01,7.199793347981613412e-01,4.974141552708883894e-06,4.938977203036870554e-06,1.294829656130634579e-03,1.364067329877311939e-03,6.784548075847575133e-01,7.186102951340410661e-01,3.147441400453752315e-08,3.335300393419413166e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.036034396988802294e-12,4.036034396988802294e-12
6.833240303576371133e-01,7.136077596802066214e-01,6.833240303616712197e-01,7.136077596842407278e-01,4.242915987967825920e-06,4.830805750692839366e-06,1.299354037638253585e-03,1.363900634791035630e-03,6.820203991868465376e-01,7.122389950401067926e-01,3.421716433535841005e-08,3.319955807406997155e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.034124586806081499e-12,4.034124586806081499e-12
7.193144446651894564e-01,7.116276998334933879e-01,7.193144446692231186e-01,7.116276998375270502e-01,3.849588347423832134e-06,4.378964178213632078e-06,1.405602714251502714e-03,1.364236911341618281e-03,7.179049605625323904e-01,7.102590508541576364e-01,3.180005812365847116e-08,3.310381592475539389e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.033630233258740648e-12,4.033630233258740648e-12
6.974024488162294810e-01,7.049583143267419416e-01,6.974024488202613670e-01,7.049583143307738275e-01,3.752181374222994798e-06,4.249761951452375834e-06,1.342311256014223388e-03,1.363256063466100620e-03,6.960563533707175843e-01,7.035907755642618611e-01,3.200812349287067172e-08,3.293706257386648172e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.031898571758739017e-12,4.031898571758739017e-12
6.760542262902295985e-01,7.019009482355037521e-01,6.760542262942611513e-01,7.019009482395353050e-01,4.021633379434700507e-06,4.585689402838300333e-06,1.362241394763354747e-03,1.363628102674951416e-03,6.746879309128092084e-01,7.005327015070936802e-01,3.234927757270433995e-08,3.293633229384910776e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.031581519980149990e-12,4.031581519980149990e-12
6.854818154179055378e-01,6.975260138220759076e-01,6.854818154219358695e-01,6.975260138261062393e-01,3.973416300365006176e-06,4.136773087845093485e-06,1.364404506731904318e-03,1.362527550625222163e-03,6.841134038777521020e-01,6.961593166361745855e-01,3.361712121539368044e-08,3.286218826188971678e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.030379279573610474e-12,4.030379279573610474e-12
6.985215078761223273e-01,6.941882570854346346e-01,6.985215078801519928e-01,6.941882570894643001e-01,3.979908312094876457e-06,4.070272877497956685e-06,1.395579392684117084e-03,1.362929313296648744e-03,6.971219161604164105e-01,6.928212247314008421e-01,3.241470964843308203e-08,3.276785967991007515e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.029689490287393561e-12,4.029689490287393561e-12
6.902646592238461665e-01,6.880398972218906284e-01,6.902646592278739446e-01,6.880398972259184065e-01,4.744476347676936788e-06,5.373533193119812716e-06,1.395552822660707558e-03,1.361808737161767551e-03,6.888643317515574793e-01,6.866726818800932275e-01,3.017328029434280916e-08,3.307144246871746116e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.027791232938054951e-12,4.027791232938054951e-12
6.813385082319721731e-01,6.849814012149078035e-01,6.813385082359996181e-01,6.849814012189352486e-01,3.602727732041675768e-06,4.052275570472129644e-06,1.342000566735029009e-03,1.362460787399457935e-03,6.799928719893492124e-01,6.836148552819162338e-01,3.294815591794760247e-08,3.287002155381917092e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.027393682869664646e-12,4.027393682869664646e-12
6.328975412403886613e-01,6.796843909064743672e-01,6.328975412444154403e-01,6.796843909105011461e-01,4.399234882981943552e-06,4.286752799268454139e-06,1.275223926335399905e-03,1.362582304584167986e-03,6.316178859239088839e-01,6.783174891064467360e-01,3.215526130179740192e-08,3.274264409652221323e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.026782308488615544e-12,4.026782308488615544e-12
6.478105576988480996e-01,6.798271232381584150e-01,6.478105577028741013e-01,6.798271232421844168e-01,3.676902994137076570e-06,4.130732072380944157e-06,1.297667678903295955e-03,1.362146903573681431e-03,6.465091792438418805e-01,6.784608127377800280e-01,3.387310876910512498e-08,3.286473234625121749e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.026009187902015496e-12,4.026009187902015496e-12
6.649874480443629388e-01,6.742530212267067169e-01,6.649874480483876082e-01,6.742530212307313864e-01,3.468089132556691072e-06,3.696323991959658656e-06,1.351993729354709125e-03,1.363964966340679629e-03,6.636319540541569806e-01,6.728853271299897187e-01,3.217171868545676176e-08,3.280638439983850740e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.024648736376413977e-12,4.024648736376413977e-12
6.922109933797244707e-01,6.740999771288269660e-01,6.922109933837491402e-01,6.740999771328516355e-01,4.545896014266122620e-06,4.810547290172174014e-06,1.437781794393653894e-03,1.363330417672921260e-03,6.907686334442766363e-01,6.727318032414524307e-01,3.224503984548022112e-08,3.292241143136632226e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.024646541390979490e-12,4.024646541390979490e-12
6.633777596207263150e-01,6.677743854505878707e-01,6.633777596247495412e-01,6.677743854546110969e-01,3.792965600620488992e-06,4.389443285255633757e-06,1.364026510848714846e-03,1.363201988917257844e-03,6.620099085698022412e-01,6.664067612812207830e-01,3.157447475659519407e-08,3.273716456053610645e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.023253925812471188e-12,4.023253925812471188e-12
6.545236648170192906e-01,6.669766909166018332e-01,6.545236648210418506e-01,6.669766909206243932e-01,3.389540415918343459e-06,3.627480738924998311e-06,1.332515852688154505e-03,1.363286386093133171e-03,6.531877287342676697e-01,6.656097443907919020e-01,3.068964757754359388e-08,3.265897790982396692e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.022519558300093291e-12,4.022519558300093291e-12
6.449235833877409174e-01,6.638450135871016844e-01,6.449235833917633665e-01,6.638450135911241334e-01,3.613551780388612793e-06,3.932950456351979601e-06,1.288305807666513536e-03,1.364207850120407973e-03,6.436316299316834355e-01,6.624768399564624488e-01,3.409661049503930599e-08,3.283006239624067938e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.022395609180620933e-12,4.022395609180620933e-12
6.504379438457703611e-01,6.620708756797907268e-01,6.504379438497918109e-01,6.620708756838121767e-01,3.308574151416826511e-06,3.422844741876151037e-06,1.349516830547087742e-03,1.363323686161508740e-03,6.490850849688424296e-01,6.607040964991311993e-01,3.347222946183653575e-08,3.264975617016175854e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.021485959630630568e-12,4.021485959630630568e-12
6.540571660893884642e-01,6.551383188068997665e-01,6.540571660934085818e-01,6.551383188109198841e-01,4.274937198642202570e-06,4.363406144608873397e-06,1.366745162452771877e-03,1.364131163176283013e-03,6.526861147591077605e-01,6.537697912918218890e-01,3.123062928286157159e-08,3.294575702870570303e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.020158380183165799e-12,4.020158380183165799e-12
6.331128037652068441e-01,6.575108393538515728e-01,6.331128037692270727e-01,6.575108393578718013e-01,4.590187084951471958e-06,4.229934919401555532e-06,1.348625918086761777e-03,1.361677600310833751e-03,6.317595551982816415e-01,6.561448991410091525e-01,3.246175355859700040e-08,3.267761217636546002e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.020231920304270173e-12,4.020231920304270173e-12
6.361048752208968704e-01,6.523601907096113761e-01,6.361048752249164329e-01,6.523601907136309386e-01,2.733533638862129624e-06,3.261395093824636240e-06,1.293982705587192134e-03,1.362046042976069538e-03,6.348081286881156471e-01,6.509948507757219449e-01,3.029355516773174086e-08,3.249581961813947925e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.019614367194215411e-12,4.019614367194215411e-12
6.397776381384280286e-01,6.508173520123834432e-01,6.397776381424470360e-01,6.508173520164024506e-01,3.330372291575363523e-06,3.259652410130733874e-06,1.373275210483180121e-03,1.362120078408493324e-03,6.384010007243068330e-01,6.494519397547648953e-01,3.183134644659518998e-08,3.252679996289916924e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.018988845963494891e-12,4.018988845963494891e-12
6.262837608504495668e-01,6.505846184473952354e-01,6.262837608544677970e-01,6.505846184514134656e-01,4.109505319238759659e-06,4.370458890729453416e-06,1.329962784152698141e-03,1.361247570399250293e-03,6.249496569597149387e-01,6.492189677271548165e-01,3.160126268336708094e-08,3.269095041058678235e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.018195372530840567e-12,4.018195372530840567e-12
6.623891833557634667e-01,6.479862954442158207e-01,6.623891833597816969e-01,6.479862954482340509e-01,3.038837019655207677e-06,3.167906141146361708e-06,1.416309994014515157e-03,1.363181648014025454e-03,6.609698034776988473e-01,6.466199134471238841e-01,3.104703047090941259e-08,3.244293682903431192e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.018277796876578590e-12,4.018277796876578590e-12
6.085637139234966186e-01,6.452943981270138352e-01,6.085637139275144047e-01,6.452943981310316213e-01,3.287437903108464288e-06,3.545325818127241310e-06,1.332187839728833645e-03,1.363430050613507419e-03,6.072282080196912402e-01,6.439273902484196066e-01,3.062617353161389652e-08,3.250216264991388905e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.017763602751434651e-12,4.017763602751434651e-12
6.535698113851590163e-01,6.455402323096176564e-01,6.535698113891763583e-01,6.455402323136349985e-01,3.169467401330096482e-06,3.288881438511083350e-06,1.402680454372782571e-03,1.362785025731088088e-03,6.521639282161741935e-01,6.441741259045192791e-01,3.324721072992192113e-08,3.249792878465588702e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.017321825459226942e-12,4.017321825459226942e-12
6.249025905476551790e-01,6.426557899502303162e-01,6.249025905516720769e-01,6.426557899542472141e-01,2.987911006658604243e-06,3.122780664493665348e-06,1.345921059300445987e-03,1.363525088546933871e-03,6.235536493203999164e-01,6.412891096878045039e-01,3.225694812034018656e-08,3.239321428097148237e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.016903993850534011e-12,4.016903993850534011e-12
6.415194354005158139e-01,6.433155865650470595e-01,6.415194354045326008e-01,6.433155865690638464e-01,2.940936843306354458e-06,3.069899101914084977e-06,1.363239555342368910e-03,1.362954848931954236e-03,6.401532224697003004e-01,6.419495294221981840e-01,3.243862985490394899e-08,3.239481507027231879e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.016768503842594027e-12,4.016768503842594027e-12
6.026279046393553385e-01,6.387865542780820638e-01,6.026279046433710151e-01,6.387865542820977405e-01,2.854663757875389589e-06,3.260516414226342018e-06,1.271858294732806146e-03,1.361664961972167565e-03,6.013531594880968667e-01,6.374215963731569845e-01,3.219276773634570355e-08,3.242653865293415767e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.015664259565085955e-12,4.015664259565085955e-12
6.159180832767990887e-01,6.385926209164473066e-01,6.159180832808148764e-01,6.385926209204630943e-01,2.911614249376887434e-06,3.225288989933827179e-06,1.313870523095384902e-03,1.361222323876589866e-03,6.146012693106391866e-01,6.372281408961120164e-01,3.182881510033654236e-08,3.240746881784875519e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.015741001849340563e-12,4.015741001849340563e-12
6.756379877720177785e-01,6.355341128175611143e-01,6.756379877760330110e-01,6.355341128215763469e-01,3.231943773238628024e-06,3.182884343397460160e-06,1.501464066522723625e-03,1.362026840337219203e-03,6.741332596138408517e-01,6.341688706956114530e-01,3.214788088686961404e-08,3.239726906330243680e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.015178158504546401e-12,4.015178158504546401e-12
5.907733696242609689e-01,6.373069272877621705e-01,5.907733696282762015e-01,6.373069272917774031e-01,3.533020866410995188e-06,3.854889528071339926e-06,1.250975464858359578e-03,1.360235399117226468e-03,5.895188284195513884e-01,6.359428045931165840e-01,3.271898488051834827e-08,3.240600027552685331e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.015245891548109968e-12,4.015245891548109968e-12
6.409403506218269708e-01,6.355638627818505082e-01,6.409403506258415373e-01,6.355638627858650747e-01,4.065538792116236194e-06,3.910356764008911784e-06,1.405438703050031993e-03,1.361539362841624736e-03,6.395308136199225890e-01,6.341983805703443888e-01,3.276006227331851696e-08,3.249190054326392874e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.014571829831050797e-12,4.014571829831050797e-12
6.135075358579267224e-01,6.332436890959248776e-01,6.135075358619410668e-01,6.332436890999392221e-01,3.321043016275170750e-06,3.538021704350057336e-06,1.339825554165771648e-03,1.364677496001693181e-03,6.121643582846385545e-01,6.318754408740048234e-01,3.097610615077038854e-08,3.270421402867249700e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.014347760228570596e-12,4.014347760228570596e-12
6.425383609492378856e-01,6.323795572716905955e-01,6.425383609532518969e-01,6.323795572757046068e-01,2.611588026823965369e-06,2.844374803692789099e-06,1.366255669826963890e-03,1.362140102465021242e-03,6.411694622735021332e-01,6.310145405577446409e-01,3.141788196805836036e-08,3.223667717364631263e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.014039841065250663e-12,4.014039841065250663e-12
6.227359806560612832e-01,6.316123763548288084e-01,6.227359806600750725e-01,6.316123763588425977e-01,3.056404744852787612e-06,3.227701942031347929e-06,1.328919063294294956e-03,1.363268080137567100e-03,6.214039732252977233e-01,6.302458480670396490e-01,3.196272443250812320e-08,3.250570956841215628e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.013827130319403063e-12,4.013827130319403063e-12
6.231795810998609353e-01,6.314193151047706731e-01,6.231795811038747246e-01,6.314193151087844624e-01,2.739220309764806214e-06,3.144156585080314246e-06,1.327452997919802797e-03,1.361527456661885569e-03,6.218493582336179770e-01,6.300546112346003813e-01,3.064801337226097314e-08,3.225692340427525420e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.013768222956410671e-12,4.013768222956410671e-12
6.333575797167850796e-01,6.298716627513670785e-01,6.333575797207983138e-01,6.298716627553803127e-01,2.823988283205482930e-06,2.858883663306841061e-06,1.391062056850022287e-03,1.363046199684998924e-03,6.319636609874857980e-01,6.285057253004944222e-01,3.268416599248339325e-08,3.236752433581952908e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.013270056886953866e-12,4.013270056886953866e-12
5.910950359564537404e-01,6.289785494675069755e-01,5.910950359604664195e-01,6.289785494715196545e-01,2.497321540240681446e-06,2.895246134523925553e-06,1.304136278477161263e-03,1.360641840277995295e-03,5.897883713910251346e-01,6.276149801174746301e-01,3.096541121099170011e-08,3.226361979592086617e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.012656760107662138e-12,4.012656760107662138e-12
